codigo_br,descricao_catmat,preco_unitario,qtd_itens_comprados,fornecedor,fabricante,nome_instituicao,ano_compra,mediana_produto,razao_vs_mediana
272831,"QUETIAPINA, DOSAGEM:25 MG",2.185,5900,ILG COMERCIAL LTDA,EMS SIGMA PHARMA LTDA,CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO SUSTENTAVEL DA REGIAO DOS CAMPOS DE CIMA DA SERRA - CONDESUS,2025,0.21,10.404761904761905
438061,"PAPEL PARA IMPRESSÃO - USO HOSPITALAR, MATERIAL:TERMOSENSÍVEL, MODELO:MILIMETRADO, DIMENSÕES:CERCA 210 MM, APRESENTAÇÃO:BOBINA, COMPATIBILIDADE:COMPATIBILIDADE C/ EQUIPAMENTO",260.0,10,LUCINEIDE DE SOUSA CARVALHO  LTDA,MEDGAUZE - INDUSTRIA E COMERCIO LTDA,FUNDO MUNICIPAL DE SAUDE DE CONCEICAO DE CANINDE,2022,24.99,10.404161664665867
268504,"ONDANSETRONA CLORIDRATO, DOSAGEM:2 MG/ML, INDICAÇÃO:INJETÁVEL",17.6779,200,KENAN MEDICAMENTOS LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,MUNICIPIO DE SANTOPOLIS DO AGUAPEI,2022,1.7,10.398764705882353
267692,"MEBENDAZOL, DOSAGEM:100 MG",2.8,250,"SAO MARCOS DISTRIBUIDORA DE MEDICAMENTOS, EQUIPAMENTOS E MATERIAIS HOSPITALARES E ODONTOLOGICOS LTDA",BELFAR LTDA,MUNICIPIO DE ELISEU MARTINS - SECRETARIA DE SAUDE,2022,0.27,10.370370370370368
267892,"PANTOPRAZOL, DOSAGEM:40 MG",1.97,180,REALMED DISTRIBUIDORA LTDA,EMS S/A,MUNICIPIO DE OURO PRETO DO OESTE,2020,0.19,10.368421052631579
270119,"CLONAZEPAM, DOSAGEM:2 MG",0.57,180,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,2022,0.055,10.363636363636363
298548,"RETINOL, COMPOSIÇÃO:ASSOCIADA COM COLECALCIFEROL E ÓXIDO DE ZINCO, CONCENTRAÇÃO:5.000UI + 900UI + 150MG/G, FORMA FARMACÊUTICA:POMADA",38.0,100,CIRURGICA OLIMPIO LTDA,JANSSEN-CILAG FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE DE MONCOES,2021,3.67,10.354223433242508
272849,"TOPIRAMATO, DOSAGEM:25 MG",1.76,900,DISTRIBUIDORA NOGUEIRA DE MEDICAMENTOS LTDA,EMS S/A,"MUNICIPIO DE SAO JULIAO - SECRETARIA DE SAUDE, SANEAMENTO E MEIO AMBIENTE",2020,0.17,10.352941176470587
375041,"AVENTAL DESCARTÁVEL USO HOSPITALAR, GRAMATURA:30 G/M2, TIPO MANGA:MANGA LONGA, TIPO PUNHO:PUNHO COM ELÁSTICO, COR:BRANCA, TAMANHO:TAMANHO ÚNICO, MATERIAL:TNT 100% POLIPROPILENO",41.39,200,VILLA MED COMERCIO E IMPORTACAO PRODUTOS HOSPITALARES LTDA.,DESCARTEE - INDUSTRIA E COMERCIO DE ROUPAS DESCARTAVEIS LTDA,FUNSAUDE -FUNDACAO DE SAUDE PUBLICA DO MUNICIPIO DE SAO GABRIEL DO OESTE,2021,4.0,10.3475
339534,"CLORETO DE SÓDIO, CONCENTRAÇAO:30 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO NASAL",18.2,35,MAIS SAUDE LTDA,ACHE LABORATORIOS FARMACEUTICOS SA,FUNDO MUNICIPAL DE SAUDE DE MONSENHOR GIL,2022,1.76,10.34090909090909
272365,"SERTRALINA CLORIDRATO, DOSAGEM:50MG",1.25,15000,BELMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,ACHE LABORATORIOS FARMACEUTICOS SA,FUNDO MUNICIPAL DE SAUDE DE CANDEIAS DO JAMARI,2025,0.121,10.330578512396695
292402,"AMINOFILINA, DOSAGEM:24 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",14.25,70668,AR FIORENZANO DISTRIBUIDORA DE MEDICAMENTOS LTDA,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,CONSORCIO INTERMUNICIPAL CATARINENSE-CIMCATARINA,2023,1.38,10.32608695652174
273009,"FLUOXETINA, DOSAGEM:20 MG",0.7507,4000,KENAN MEDICAMENTOS LTDA,HIPOLABOR FARMACEUTICA LTDA,MUNICIPIO DE SANTOPOLIS DO AGUAPEI,2022,0.0727,10.325997248968363
271357,"ALPRAZOLAM, DOSAGEM:0,50 MG",0.84,20000,AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA,AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA,FUNDO MUNICIPAL DE SAUDE,2025,0.08145,10.313075506445673
292345,"SULFATO FERROSO, DOSAGEM FERRO:25MG/ML DE FERRO II, FORMA FARMACÊUTICA:SOLUÇÃO ORAL-GOTAS",9.9,5,DROGARIA SANTA ALICE DE VASSOURAS LTDA,NATUBRAS INDUSTRIA E COMERCIO DE PRODUTOS NATURAIS LTDA,FUNDO MUNICIPAL DE SAUDE,2024,0.96,10.3125
271761,"BICALUTAMIDA, DOSAGEM:50 MG",17.89,180,PRODUTOS FARMACEUTICOS VIEIRA LTDA,EUROFARMA LABORATORIOS S.A.,MUNICIPIO DE ELDORADO DO SUL,2021,1.7349999999999999,10.311239193083575
268149,"RISPERIDONA, DOSAGEM:2 MG",1.34,730,METTA FARMACEUTICA LTDA,ACHE LABORATORIOS FARMACEUTICOS SA,MUNICIPIO DE CAXIAS DO SUL,2025,0.13,10.307692307692308
426861,"ACESSÓRIO PARA RADIOLOGIA, TIPO:CASSETE, DIMENSÕES:PARA FILME 35 X 43 CM, ADICIONAL:PARA PROCESSAMENTO SECO",4897.6,4,MINAS SOLUCOES EM IMAGENS LTDA,FUJIFILM DO BRASIL LTDA.,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,2020,475.23,10.3057466910759
442729,"COLECALCIFEROL, CONCENTRAÇÃO:2.000 UI",6.08,67,SILVANO CORDEIRO DOS SANTOS,NUTIVIT SUPLEMENTOS ALIMENTARES LTDA,SSFUNDO MUNICIPAL DE SAUDE DE SERRARIA - PB,2025,0.59,10.305084745762713
282881,"ROSUVASTATINA, COMPOSIÇÃO:CÁLCICA, CONCENTRAÇÃO:10 MG",3.09,1000,PROHOSP DISTRIBUIDORA DE MEDICAMENTOS LTDA.,ASTRAZENECA DO BRASIL LTDA.,CONSORCIO INTERMUNICIPAL CATARINENSE-CIMCATARINA,2020,0.3,10.3
267691,"METFORMINA CLORIDRATO, DOSAGEM:850 MG",1.03,950,MEDMAX COMERCIO DE MEDICAMENTOS LTDA,"PRATI, DONADUZZI & CIA LTDA",FUNDO MUNICIPAL DE SAUDE DE ITAGUAI - FMSI,2022,0.1,10.299999999999999
268390,"SAIS PARA REIDRATAÇÃO ORAL, APRESENTAÇÃO:PÓ, COMPOSTO POR: CLORETO SÓDIO 3,5G + GLICOSE 20G, INDICAÇÃO:+ CITRATO DE SÓDIO 2,9G + CLORETO DE POTÁSSIO 1,5G, USO:PARA 1.000ML DE SOLUÇÃO PRONTA, SEGUNDO PADRÃO OMS, CARACTERÍSTICA ADICIONAL:ENVELOPE CONTENDO 27,9G",6.9,2,DROGA MAIS FARMACEUTICA LTDA,NATULAB LABORATORIO S.A,MUNICIPIO DE DOURADOQUARA,2022,0.67,10.298507462686567
292345,"SULFATO FERROSO, DOSAGEM FERRO:25MG/ML DE FERRO II, FORMA FARMACÊUTICA:SOLUÇÃO ORAL-GOTAS",9.88,50,SILVA & SILVA PRODUTOS FARMACEUTICOS LTDA,BELFAR LTDA,FUNDO MUNICIPAL DE SAUDE,2022,0.96,10.291666666666668
272581,"TIMOLOL, CONCENTRAÇÃO:0,5%, INDICAÇÃO:SOLUÇÃO OFTÁLMICA",32.63,40,D.ARAUJO COMERCIO ATACADISTA LTDA,ORGANON FARMACEUTICA LTDA.,FUNDO MUNICIPAL DE SAUDE,2020,3.173,10.283643239836119
438055,"COMPRESSA HOSPITALAR, TIPO:CIRÚRGICA, MATERIAL :100% ALGODÃO, DIMENSÕES:CERCA DE 25 X 30 CM, CARACTERÍSTICAS ADICIONAIS :C/ FIO RADIOPACO, ESTERILIDADE:ESTÉRIL, USO ÚNICO, EMBALAGEM:EMBALAGEM INDIVIDUAL",52.75,15,MMR COMERCIO E SERVICOS LTDA,POLAR FIX INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA,UNIVERSIDADE FEDERAL DE UBERLANDIA,2021,5.13,10.282651072124757
282882,"ROSUVASTATINA, COMPOSIÇÃO:CÁLCICA, CONCENTRAÇÃO:20 MG",5.9466,1500,"DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.",ASTRAZENECA DO BRASIL LTDA.,MUNICIPIO DE BROTAS,2022,0.5785,10.279343128781331
270140,"BIPERIDENO, DOSAGEM:2 MG",2.26,7020,APROMEDICA COMERCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES  LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,SECRETARIA DA SAUDE,2023,0.22,10.272727272727272
268255,"EPINEFRINA, DOSAGEM:1MG/ML, USO:SOLUÇÃO INJETÁVEL",18.0,100,HM CIRURGICA LTDA,HIPOLABOR FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2022,1.7525,10.271041369472183
292402,"AMINOFILINA, DOSAGEM:24 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",14.17,600,ABC DISTRIBUIDORA DE MEDICAMENTOS LTDA,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,MUNICIPIO DE ROLANDIA,2022,1.38,10.268115942028986
368612,"NITAZOXANIDA, CONCENTRAÇÃO:500 MG",30.0,400,MEDICAL CENTER DISTRIBUIDORA DE MEDICAMENTOS LTDA,FARMOQUIMICA S A,FUNDO MUNICIPAL DE SAUDE DE CAMOCIM DE SAO FELIX,2020,2.925,10.256410256410257
267503,"ÁCIDO FÓLICO, DOSAGEM:5 MG",0.41,150000,MG2 DISTRIBUIDORA DE MEDICAMENTOS LTDA,HIPOLABOR FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2023,0.04,10.25
315056,"ÁGUA DESTILADA, ASPECTO FÍSICO:BIDESTILADA, ESTÉRIL, APIROGÊNICA",3.28,500,BIOMED DISTRIBUIDORA HOSPITALAR LTDA,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,MUNICIPIO DE SANTA LUZIA,2022,0.32,10.25
479749,"ESPÉCULO USO MÉDICO, APLICAÇÃO:VAGINAL, MODELO:COLLIN, TAMANHO:PEQUENO, TRAVAMENTO:C/ TRAVA TIPO ROSCA, MATERIAL:POLÍMERO, ESTERILIDADE:ESTÉRIL, USO ÚNICO, EMBALAGEM:EMBALAGEM INDIVIDUAL",11.06,2000,MCS ATACADISTA DE MEDICAMENTOS E PRODUTOS FARMACEUTICOS LTDA,KOLPLAST C I S.A.,FUNDO MUNICIPAL DE SAUDE,2023,1.08,10.24074074074074
270019,"GLICONATO DE CÁLCIO, DOSAGEM:10%, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",20.84,30,OLINDA MATERIAIS HOSPITALARES LTDA,SANTISA LABORATORIO FARMACEUTICO S.A,MUNICIPIO DE RIO FORMOSO,2022,2.0355,10.238270695160894
358132,"FRALDA DESCARTÁVEL, TIPO FORMATO:ANATÔMICO, TAMANHO:GRANDE, PESO USUÁRIO:ACIMA DE 70 KG, CARACTERÍSTICAS ADICIONAIS:FLOCOS DE GEL, ABAS ANTIVAZAMENTO, FAIXA AJUSTÁVEL, TIPO ADESIVO FIXAÇÃO:FITAS ADESIVAS MULTIAJUSTÁVEIS,REUTILIZÁVEIS, USO:ALGODÃO NÃO DESFAÇA QUANDO MOLHADO",13.9,900,MC PRODUTOS MEDICO HOSPITALARES LTDA,MARDAM INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA,FUNDO MUNICIPAL DE SAUDE DE IVINHEMA,2020,1.36,10.220588235294118
273397,"ISOSSORBIDA, PRINCÍPIO ATIVO:SAL DINITRATO, DOSAGEM:20 MG",1.64,3000,A C COMERCIO ATACADISTA DE MEDICAMENTOS LTDA,ACHE LABORATORIOS FARMACEUTICOS SA,FUNDO MUNICIPAL DE SAUDE,2022,0.1605,10.218068535825545
451352,"TUBO ENDOTRAQUEAL, MATERIAL:PVC ARAMADO, MODELO:CURVA MAGILL, CALIBRE:4,0, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA, COMPONENTE 1:BALÃO ALTO VOLUME E BAIXA PRESSÃO, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ESTERILIDADE:ESTÉRIL, USO ÚNICO",48.94,1,CIRURGICA REAL - COMERCIAL HOSPITALAR E FARMACEUTICA LTDA,JOAOMED COMERCIO DE MATERIAIS CIRURGICOS S/A,FUNDO MUNICIPAL DE SAUDE DE GRANDES RIOS,2020,4.79,10.217118997912317
302866,"MÁSCARA, TIPO:RESPIRADOR, TIPO USO:FILTRAGEM BACTERIANA >95%,P/PARTÍCULAS 0,3MICRA, CARACTERÍSTICAS ADICIONAIS:APROVADO PELO NIOSH N 95, FORMATO:4 CAMADAS",40.0,10,CASA DA BORRACHA CARMELITANA LTDA,HICSOS LEFORT INTERNACIONAL DO BRASIL INDUSTRIA E COMERCIO LTDA,MUNICIPIO DE DOURADOQUARA,2021,3.92,10.204081632653061
332346,"INDICADOR QUÍMICO, CLASSE:CLASSE V, TIPO USO:INTERNO, TIPO:INTEGRADOR, APRESENTAÇÃO:TIRA DE PAPEL, CARACTERÍSTICAS ADICIONAIS:PARA ESTERILIZAÇÃO A VAPOR",3.59,30,CIRURGICA SAO FELIPE PRODUTOS PARA SAUDE LTDA,MRV PRODUTOS MEDICOS E ODONTOLOGICOS LTDA.,FUNDO MUNICIPAL DE SAUDE - MAUA DA SERRA,2021,0.352,10.198863636363637
438400,"SONDA TRATO DIGESTIVO, APLICAÇÃO:ORO OU NASOGÁSTRICA, MODELO:LEVINE, MATERIAL:PVC, CALIBRE:Nº 18, TAMANHO:CURTA, COMPRIMENTO:CERCA 50 CM, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTES:PONTA DISTAL FECHADA, C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL",9.17,100,F CARDOSO E CIA LTDA,BIOBASE INDUSTRIA E COMERCIO LTDA,FUNDO MUNICIPAL DE SAUDE DE OURILANDIA DO NORTE,2022,0.9,10.188888888888888
406283,"TIRA ABRASIVA - USO ODONTOLÓGICO, MATERIAL:AÇO INOXIDÁVEL + ÓXIDO DE ALUMÍNIO, TIPO CENTRO:CENTRO NEUTRO, COMPRIMENTO:CERCA DE 150 MM, LARGURA:4 MM, APRESENTAÇÃO:ENVELOPE C/ 12 UNIDADES, TIPO USO:ESTÉRIL, DESCARTÁVEL",65.0,15,NOSSA PHARMACIA LTDA,PREVEN INDUSTRIA E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA,FUNDO MUNICIPAL DE SAUDE DE SAO FELIPE D'OESTE,2023,6.38,10.18808777429467
291770,"ESCITALOPRAM OXALATO, DOSAGEM:10 MG",2.445,30,DM LOGISTICA HOSPITALAR LTDA.,ACHE LABORATORIOS FARMACEUTICOS SA,MUNICIPIO DE DOURADOQUARA,2022,0.24,10.1875
269388,"DEXAMETASONA, DOSAGEM:4 MG",2.24,223279,ARMAZEM DOS MEDICAMENTOS LTDA,EMS S/A,CIMCERO - CONSORCIO INTERMUNICIPAL DA REGIAO CENTRO LESTE DO ESTADO DE RONDONIA,2021,0.22,10.181818181818183
272839,"RISPERIDONA, DOSAGEM:1 MG",1.12,1500,CLM FARMA COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA,"PRATI, DONADUZZI & CIA LTDA",FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA,2022,0.11,10.181818181818183
268225,"CARBONATO DE CÁLCIO, DOSAGEM:500 MG",0.61,2800000,POPIA DISTRIBUIDORA DE MEDICAMENTOS LTDA,NUTIVIT SUPLEMENTOS ALIMENTARES LTDA,FUNDO MUNICIPAL DE SAUDE,2025,0.06,10.166666666666666
433467,"ACESSÓRIO BOMBA INSULINA, TIPO ACESSÓRIO:APLICADOR P/ CÂNULA, CARACTERÍSTICA ADICIONAL:C/ DISPOSITIVO DE SEGURANÇA",2033.33,12,FLORESTA COMERCIO DE ARTIGOS DE PERFUMARIA LTDA,MEDTRONIC COMERCIAL LTDA,FUNDO MUNICIPAL DE SAUDE,2021,200.0,10.166649999999999
233632,"PETROLATO, ASPECTO FÍSICO:LÍQUIDO, TIPO:LAXATIVO, USO:ORAL",28.0,60,FARMA 2 PRODUTOS PARA SAUDE LTDA,CINORD INDUSTRIA FARMACEUTICA LTDA,MUNICIPIO DE ITAPETININGA,2023,2.755,10.163339382940109
277017,"SONDA, MATERIAL:LÁTEX SILICONIZADO, TIPO:FOLEY, TAMANHO:Nº 14, QUANTIDADE VIAS:2 UN, CARACTERÍSTICAS ADICIONAIS:COM BALÃO DE 30 ML, APLICAÇÃO:SUPERFÍCIE LISA,ORIFÍCIOS LATERAIS LARGOS/ARRED., TIPO USO:VÁLVULA BORRACHA P/TODAS OS TAMANHOS SERINGA, ESTERILIDADE:FUNIL DRENAGEM C/CONEXÃO PADRÃO A COLETORES, COMPONENTES:CAPACIDADE BALÃO E CALIBRE MARCADOS NA VÁLVULA, MODELO:EMBALAGEM INTERNA C/PICOTE NAS PONTAS, FORMATO:DESCARTÁVEL,ESTÉRIL,APIROGÊNICA,EMB.INDIVIDUAL(MS)",35.0,600,CIRUMED COMERCIO LTDA,CIRURGICA FERNANDES - COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALARES - SOCIEDADE LIMITADA,FUNSAUDE -FUNDACAO DE SAUDE PUBLICA DO MUNICIPIO DE SAO GABRIEL DO OESTE,2021,3.4450000000000003,10.15965166908563
272320,"METILFENIDATO CLORIDRATO, DOSAGEM:10 MG",3.96,4800,DISTRIMED COMERCIO E REPRESENTACOES LTDA,EMS S/A,FUNDO MUNICIPAL DE SAUDE,2023,0.39,10.153846153846153
267728,"NIFEDIPINO, DOSAGEM:10 MG",1.32,2400,PDL NETO COMERCIO ATACADISTA DE MEDICAMENTOS LTDA,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.,FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA,2023,0.13,10.153846153846153
392118,"DIMETICONA, CONCENTRAÇÃO:75 MG/ML, FORMA FARMACEUTICA:EMULSÃO ORAL - GOTAS",14.0,600,COMERCIAL CIRURGICA RIOCLARENSE LTDA,HIPOLABOR FARMACEUTICA LTDA,MUNICIPIO DE GUAXUPE,2022,1.38,10.144927536231885
292402,"AMINOFILINA, DOSAGEM:24 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",14.0,600,REALMED DISTRIBUIDORA LTDA,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,MUNICIPIO DE MANDIRITUBA,2023,1.38,10.144927536231885
290058,"ADALIMUMABE, CONCENTRAÇÃO:40 MG, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",9533.15,8,"W2 COMERCIO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",ABBOTT LABORATORIOS DO BRASIL LTDA,FUNDO MUNICIPAL DE SAUDE DE JUAZEIRO DO NORTE,2021,939.755,10.144292927411932
437022,"AVENTAL HOSPITALAR, MATERIAL :SMS, TAMANHO :ÚNICO, COR :COM COR, COMPONENTE:TIRAS PARA FIXAÇÃO, CARACTERÍSTICA ADICIONAL:MANGA LONGA, PUNHO ELÁSTICO",68.95,300,BRAGANTINA DISTRIBUIDORA DE MEDICAMENTOS LTDA,MEDIX BRASIL LTDA,FUNDO MUNICIPAL DE SAUDE DE OURILANDIA DO NORTE,2022,6.8,10.139705882352942
272901,"CLOBAZAM, DOSAGEM:10 MG",5.37,900,INOVACAO DISTRIBUIDORA HOSPITALAR LTDA,SANOFI MEDLEY FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE DE JUAZEIRO DO NORTE,2022,0.53,10.132075471698112
449401,"SUFENTANILA CITRATO, CONCENTRAÇÃO:50 MCG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL",75.99,100,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,FUNDACAO HOSPITALAR DO MUNICIPIO DE VARGINHA FHOMUV,2025,7.5,10.132
292402,"AMINOFILINA, DOSAGEM:24 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",13.98,200,TOLESUL DISTRIBUIDORA DE MEDICAMENTOS LTDA,LABORATORIO TEUTO BRASILEIRO S/A,MUNICIPIO DO RIO GRANDE,2023,1.38,10.130434782608697
467048,"REAGENTE PARA DIAGNÓSTICO CLÍNICO 7, TIPO:CONJUNTO COMPLETO, TIPO DE ANÁLISE :QUALITATIVO ANTI CORONAVÍRUS COVID-19 IGG E IGM, APRESENTAÇÃO :TESTE, MÉTODO :IMUNOCROMATOGRAFIA",280.0,11,VOLUS INSTITUICAO DE PAGAMENTO LTDA,WAMA PRODUTOS PARA LABORATORIO LTDA,MUNICIPIO DE PRESIDENTE MEDICI,2020,27.65,10.126582278481013
270833,"ESTRADIOL, DOSAGEM:2MG",26.32,1167,ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,EMS S/A,SECRETARIA DE ESTADO DA SAUDE - SES,2024,2.6,10.123076923076923
270833,"ESTRADIOL, DOSAGEM:2MG",26.32,7778,ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,EMS S/A,SECRETARIA DE ESTADO DA SAUDE - SES,2024,2.6,10.123076923076923
286864,"ACETILCISTEÍNA, DOSAGEM:100 MG, INDICAÇÃO:PÓ PARA SOLUÇÃO ORAL",8.5,4000,PROFARM COMERCIO DE MEDICAMENTOS E MATERIAL HOSPITALAR LTDA,GEOLAB INDUSTRIA FARMACEUTICA S/A,FUNDO MUNICIPAL DE SAUDE,2022,0.84,10.119047619047619
271687,"ÁCIDO ASCÓRBICO, DOSAGEM:100 MG/ML, TIPO USO:INJETÁVEL",9.0,32000,D P AGUIAR LTDA,SANTISA LABORATORIO FARMACEUTICO S.A,FUNDO MUNICIPAL DE SAUDE,2022,0.89,10.112359550561798
436810,"AMNIÓTOMO, MATERIAL:PLÁSTICO, COMPRIMENTO :CERCA DE 25 CM, EMBALAGEM:EMBALAGEM INDIVIDUAL, ESTERILIDADE :ESTÉRIL, DESCARTÁVEL",14.46,250,BR DISTRIBUICAO DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA,PLENA INDUSTRIA DE FRALDAS LTDA - FALIDO,FUNDO MUNICIPAL DE SAUDE,2022,1.43,10.111888111888113
267743,"PREDNISONA, DOSAGEM:20 MG",1.7177,1000,KENAN MEDICAMENTOS LTDA,SANVAL COMERCIO E INDUSTRIA LTDA,MUNICIPIO DE SANTOPOLIS DO AGUAPEI,2022,0.17,10.104117647058823
268481,"MIDAZOLAM, DOSAGEM:5 MG/ML, APLICAÇÃO:INJETÁVEL",43.29,50,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA,HIPOLABOR FARMACEUTICA LTDA,MUNICIPIO DE SOCORRO DO PIAUI - SECRETARIA MUNICIPAL DE SAUDE,2021,4.285,10.102683780630105
273167,"NEOMICINA, COMPOSIÇÃO:ASSOCIADA COM BACITRACINA, CONCENTRAÇÃO:5MG + 250UI/G, TIPO MEDICAMENTO:POMADA",20.0,700,DISTRIMED COMERCIO DE MEDICAMENTOS E MATERIAL HOSPITALAR LTDA,CIMED INDUSTRIA S.A.,MUNICIPIO DE CHAVAL,2021,1.98,10.1010101010101
271109,"LEVONORGESTREL, APRESENTAÇÃO:ASSOCIADO À ETINILESTRADIOL, DOSAGEM:0,25MG + 0,05MG",3.0,2000,MEDICINALI PRODUTOS PARA SAUDE LTDA,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,MUNICIPIO DE FERNANDOPOLIS,2022,0.2971,10.097610232245037
392111,"PREGABALINA, CONCENTRAÇÃO:150 MG",8.92,5600,CIRURGICA KLG LTDA,LABORATORIOS PFIZER LTDA,MUNICIPIO DE AMERICO BRASILIENSE,2020,0.8835,10.096208262591965
435989,"SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:POLIURETANO, CALIBRE:18 FRENCH, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPRIMENTO:CERCA 40 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL",8.98,10,MARYMED DISTRIBUIDORA DE MEDICAMENTOS E CORRELATOS LTDA,BIOBASE INDUSTRIA E COMERCIO LTDA,FUNDO MUNICIPAL DE SAUDE DE GRANDES RIOS,2020,0.89,10.089887640449438
449401,"SUFENTANILA CITRATO, CONCENTRAÇÃO:50 MCG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL",75.62,3063,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,SECRETARIA DE ESTADO DA SAUDE,2024,7.5,10.082666666666666
272365,"SERTRALINA CLORIDRATO, DOSAGEM:50MG",1.22,13260,MEDICINALI PRODUTOS PARA SAUDE LTDA,EUROFARMA LABORATORIOS S.A.,TOCANTINS SECRETARIA DE ESTADO DE SAUDE,2023,0.121,10.082644628099173
272903,"CITALOPRAM, DOSAGEM:20 MG",1.5116,240,CHM COMERCIO DE MEDICAMENTOS LTDA,LABORATORIO TEUTO BRASILEIRO S/A,MUNICIPIO DE BAURU,2020,0.15,10.077333333333334
271691,"ÁCIDO ASCÓRBICO, DOSAGEM:500 MG",1.41,2000,DISTRIMED COMERCIO E REPRESENTACOES LTDA,SANTISA LABORATORIO FARMACEUTICO S.A,MUNICIPIO DE SIMPLICIO MENDES,2021,0.14,10.07142857142857
267670,"HALOPERIDOL, DOSAGEM:1 MG",1.51,4000,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,FUNDO MUNICIPAL DE SAUDE DE GUARAPARI,2022,0.15,10.066666666666666
449401,"SUFENTANILA CITRATO, CONCENTRAÇÃO:50 MCG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL",75.49,3220,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,SECRETARIA DE ESTADO DA SAUDE,2025,7.5,10.065333333333333
